Date,BMV:ALFAA,BMV:ALPEKA,BMV:ALSEA,BMV:AMXL,BMV:AC,BMV:ASURB,BMV:GFREGIOO,BMV:BIMBOA,BMV:BOLSAA,BMV:CEMEXCPO,BMV:KOFL,BMV:LIVEPOLC-1,BMV:ELEKTRA,BMV:GFNORTEO,BMV:FEMSAUBD,BMV:LABB,BMV:GENTERA,BMV:GMEXICOB,BMV:GRUMAB,BMV:GAPB,BMV:GCARSOA1,BMV:GFINBURO,BMV:SANMEXB,BMV:LALAB,BMV:TLEVISACPO,BMV:IENOVA,BMV:KIMBERA,BMV:MEXCHEM,BMV:NEMAKA,BMV:OHLMEX,BMV:OMAB,BMV:PE&OLES,BMV:PINFRA,BMV:VOLARA,BMV:WALMEX
2013-10-01,36.69,28.14,36.55,13.43,82.81,149.4,75.11,41.8,31.92,15.09,170.17,146.1,428.0,84.0,132.0,32.29,25.5,40.39,73.64,69.89,70.3,31.06,37.53,,74.95,51.05,38.53,58.38,,34.93,45.91,386.49,130.49,19.92,34.63
2013-10-02,37.38,28.41,37.39,13.43,84.55,151.77,75.32,42.34,32.0,15.05,169.28,147.4,432.31,85.0,129.3,32.08,25.88,40.64,74.54,68.77,70.9,32.73,36.87,,74.88,51.57,38.6,57.4,,34.46,46.7,391.63,129.73,19.65,34.06
2013-10-03,36.66,28.3,36.7,13.3,82.65,148.94,74.0,42.15,31.4,14.91,166.15,142.96,427.98,85.0,126.78,31.44,24.94,40.0,75.5,68.99,71.5,32.53,36.94,,73.87,51.05,38.5,56.99,,34.63,46.61,386.7,129.5,19.4,33.37
2013-10-04,36.46,28.19,37.25,13.36,84.0,149.5,74.0,41.71,31.37,14.92,166.23,144.68,430.06,84.8,128.95,32.0,24.4,39.84,76.9,69.05,69.0,32.56,36.23,,74.54,51.72,38.39,57.05,,34.51,45.6,384.1,129.99,19.51,33.15
2013-10-07,35.8,28.08,37.2,13.16,82.47,151.2,74.24,40.79,30.35,14.61,164.41,142.49,420.15,83.34,127.95,32.75,24.88,39.87,76.34,68.92,70.3,32.9,36.08,,73.65,51.23,37.7,56.0,,34.49,44.83,376.91,127.2,19.39,32.9
2013-10-08,35.0,27.69,37.0,12.91,82.0,150.69,73.25,40.45,30.49,14.24,163.25,140.0,412.8,81.66,126.48,32.7,24.57,39.6,77.38,68.75,67.4,32.4,35.51,,73.25,50.87,37.5,55.4,,33.75,44.99,377.0,127.85,18.93,32.55
2013-10-09,34.86,28.08,37.19,13.05,83.0,147.7,71.8,39.66,30.4,14.14,161.7,138.13,409.01,81.2,126.12,32.67,23.92,40.36,75.02,69.05,67.4,32.28,34.57,,72.21,50.6,37.4,55.27,,33.4,45.17,371.48,128.0,18.85,32.6
2013-10-10,35.99,28.44,39.9,13.36,83.0,152.41,70.97,40.66,30.45,14.32,163.27,140.52,418.21,81.5,126.29,32.9,23.9,41.5,76.63,69.54,68.08,33.0,35.95,,73.0,51.15,38.9,56.3,,33.84,46.18,375.0,131.05,18.94,33.25
2013-10-11,36.01,28.35,41.39,13.7,82.3,152.89,70.76,42.47,30.4,14.09,165.98,145.0,424.51,81.76,125.3,32.2,24.75,41.92,79.43,70.0,69.9,33.5,36.43,,77.11,50.4,39.0,54.32,,33.75,46.0,374.06,132.25,18.59,34.28
2013-10-14,35.78,28.0,40.54,13.8,81.3,151.99,73.5,42.5,30.27,14.06,164.06,142.57,415.0,82.16,123.48,32.5,24.57,41.44,79.64,70.11,70.16,34.5,36.67,,76.4,50.42,38.89,52.95,,33.41,46.0,372.38,129.86,18.52,34.12
2013-10-15,35.6,27.42,39.66,13.58,80.51,148.95,70.8,41.6,28.84,13.81,162.6,141.49,410.0,81.5,121.5,32.0,23.73,40.85,79.79,69.5,69.38,33.11,36.42,,75.45,49.09,37.5,52.45,,33.0,45.04,367.99,127.19,18.34,33.41
2013-10-16,34.9,27.74,38.48,14.01,79.28,149.71,70.84,41.56,28.75,13.69,160.6,140.01,411.11,82.01,119.63,33.72,23.65,40.36,83.82,68.65,67.58,33.18,37.05,29.6,74.4,48.76,37.55,54.0,,32.53,44.36,365.31,127.11,17.71,33.59
2013-10-17,34.14,27.29,38.56,13.86,78.95,151.15,70.45,40.63,28.69,13.59,158.88,139.4,417.86,82.43,120.19,33.5,22.73,40.76,80.71,68.45,67.97,32.95,35.51,29.27,75.27,47.6,38.12,53.93,,32.6,44.31,376.0,128.45,17.82,34.02
2013-10-18,34.36,26.48,39.6,13.81,79.77,151.71,70.99,40.83,28.92,13.89,157.77,142.55,413.0,82.51,120.25,32.85,22.75,41.05,80.18,68.46,70.56,33.35,35.2,29.17,77.3,48.92,38.74,54.29,,33.44,44.25,376.21,127.27,18.05,34.15
2013-10-21,33.65,26.38,40.22,13.97,79.05,154.29,70.22,40.7,28.62,13.78,159.2,140.0,414.01,82.85,119.62,32.7,23.8,40.7,79.38,68.9,68.54,32.46,35.31,29.19,78.0,48.97,38.8,54.15,,34.0,44.87,367.64,129.0,17.74,33.76
2013-10-22,33.97,26.53,41.26,13.87,80.02,158.06,73.03,41.9,30.1,13.91,165.01,142.0,426.51,82.77,120.95,33.29,24.76,42.0,79.85,69.12,69.52,33.75,35.54,29.43,78.39,49.04,40.42,55.2,,34.98,44.13,377.94,130.89,17.3,33.77
2013-10-23,33.89,26.58,40.95,13.75,79.0,157.9,71.42,41.59,30.58,13.75,162.43,140.71,427.14,82.25,121.85,32.77,24.23,41.46,80.16,69.37,69.83,33.15,35.5,29.2,78.24,49.6,40.17,54.83,,34.1,44.85,377.58,134.9,17.03,33.7
2013-10-24,32.86,26.4,40.11,13.59,78.41,157.78,69.85,42.91,30.45,14.24,159.53,140.0,426.39,82.27,118.78,31.89,23.4,41.55,84.15,69.3,69.5,32.18,34.32,29.0,78.82,48.87,40.14,54.08,,33.7,44.14,370.98,132.5,16.53,33.84
2013-10-25,34.4,27.04,39.97,13.6,78.6,157.94,71.37,43.15,30.29,14.43,157.42,140.0,438.9,82.8,121.78,33.58,24.16,41.5,84.48,69.35,69.6,33.58,34.57,28.91,77.7,48.35,40.26,54.31,,33.5,43.27,379.48,132.59,17.09,33.82
2013-10-28,35.9,27.55,40.24,13.89,78.47,158.99,73.77,44.01,30.85,14.23,158.0,140.5,448.08,84.7,121.0,35.7,25.25,42.25,85.25,69.14,71.02,34.11,35.13,28.85,77.82,50.39,40.38,54.99,,33.5,43.95,388.24,135.29,16.79,33.97
2013-10-29,35.75,27.97,40.49,14.0,78.68,156.65,73.58,44.18,31.75,14.22,157.49,140.08,443.1,84.72,122.8,35.93,25.19,42.11,85.39,67.78,72.38,33.77,35.98,29.1,78.71,50.61,39.99,54.12,,33.75,44.88,396.95,134.88,17.0,34.3
2013-10-30,36.25,27.78,40.47,13.99,78.81,156.3,71.5,43.12,31.12,13.75,162.0,140.53,441.43,82.91,122.08,34.89,25.17,41.67,87.98,67.85,69.04,33.7,36.13,29.0,79.35,51.14,40.0,53.91,,33.57,43.69,397.1,135.0,17.39,33.94
2013-10-31,35.72,28.2,40.6,13.97,77.2,155.25,72.21,43.9,30.98,13.86,159.0,140.51,439.95,83.52,121.95,34.75,25.33,41.35,89.71,67.94,71.09,33.62,36.7,28.97,79.39,51.65,39.67,54.36,,33.48,44.49,378.83,132.49,17.61,33.92
2013-11-01,35.4,28.4,41.38,14.1,77.99,159.19,72.5,43.39,31.85,13.75,157.5,141.53,446.25,83.0,122.55,34.7,25.5,41.69,89.61,68.51,69.8,32.55,36.5,29.91,79.73,51.26,40.15,54.62,,32.85,44.58,376.87,135.0,17.42,34.12
2013-11-04,35.05,28.22,40.67,14.14,78.47,159.41,71.4,43.36,31.69,13.91,157.01,141.05,443.3,82.68,119.55,34.79,25.46,41.65,89.82,68.04,70.05,32.7,36.61,29.88,79.74,51.42,40.24,54.32,,32.74,44.31,386.0,141.2,17.35,33.97
2013-11-05,34.38,27.29,40.0,13.93,77.99,159.25,70.9,42.31,30.36,13.5,152.55,138.7,434.0,81.69,118.25,34.3,24.74,40.11,91.25,67.41,69.18,32.08,36.51,29.6,79.8,50.8,39.18,52.14,,31.94,42.94,378.34,140.25,17.32,33.1
2013-11-06,34.51,27.45,39.89,14.07,76.3,161.09,70.4,43.2,31.06,13.45,151.92,137.38,428.75,81.99,117.91,34.8,25.2,40.8,91.71,67.45,69.5,32.5,36.19,29.95,78.35,51.29,39.35,51.96,,31.8,43.0,371.82,144.16,17.37,32.0
2013-11-07,34.32,27.1,39.8,13.92,76.34,159.0,70.56,42.61,30.98,13.39,150.0,136.25,428.26,81.1,117.38,34.7,25.33,40.87,92.73,67.05,67.5,31.73,36.45,29.95,78.16,51.9,38.04,51.59,,31.88,43.27,369.42,144.2,17.37,31.8
2013-11-08,34.53,26.94,39.25,13.79,75.24,155.62,71.0,41.51,30.41,13.68,148.45,133.44,422.0,81.17,118.82,35.06,25.23,39.84,88.5,65.79,64.84,31.33,35.94,28.88,75.76,51.78,37.79,51.62,,31.98,43.25,353.5,148.5,17.1,32.52
2013-11-11,33.85,26.55,38.7,13.79,73.8,156.68,70.88,40.38,30.08,13.75,147.42,132.74,425.2,80.26,118.64,34.9,24.5,39.18,86.35,65.6,63.57,30.54,35.52,29.38,77.9,50.3,37.34,51.51,,31.85,42.57,344.28,151.49,16.69,32.22
2013-11-12,34.3,26.08,38.66,13.77,73.85,157.51,70.59,40.98,29.9,13.59,150.69,135.39,432.0,79.26,117.85,34.8,24.22,38.25,88.6,65.2,61.97,31.8,34.64,29.3,77.28,50.55,36.91,52.01,,31.75,42.3,330.99,152.44,16.64,32.85
2013-11-13,35.55,26.5,38.29,13.77,73.93,161.0,70.3,41.95,30.76,13.78,148.72,133.31,441.9,81.4,117.03,34.4,25.22,38.1,90.82,65.7,63.0,31.5,34.87,29.18,77.0,52.29,36.75,51.41,,31.79,41.32,332.9,152.0,16.6,32.6
2013-11-14,35.66,27.6,40.24,13.94,74.59,164.71,70.52,42.31,31.66,14.02,148.21,134.98,447.94,82.4,118.14,34.7,25.07,40.05,91.65,65.5,65.43,32.78,34.81,29.9,76.9,52.91,37.85,52.94,,31.82,41.98,335.0,153.31,16.8,32.99
2013-11-15,37.07,27.86,40.49,14.3,75.17,167.18,70.51,42.45,31.26,14.12,150.35,136.0,459.57,84.32,122.15,34.8,25.08,38.98,91.21,65.9,66.89,32.87,35.39,29.29,78.12,52.4,38.28,54.25,,32.5,42.8,343.8,153.7,16.94,33.78
2013-11-19,36.88,27.38,40.45,14.37,74.43,163.89,71.0,41.99,30.78,13.91,146.89,134.0,460.95,83.25,119.3,34.5,25.15,39.11,92.6,65.12,68.64,32.98,35.17,29.1,76.5,52.0,38.29,53.23,,32.3,42.3,337.99,156.49,16.77,33.64
2013-11-20,36.66,27.49,40.0,14.73,77.02,159.0,70.75,40.5,30.11,13.93,150.59,136.51,461.9,84.3,120.55,34.6,24.01,38.72,92.6,64.7,69.17,32.5,34.97,28.89,76.25,50.5,37.72,52.71,,32.07,42.88,330.49,158.0,16.85,33.57
2013-11-21,36.51,27.53,39.58,14.84,78.75,161.25,70.74,40.62,30.4,14.15,147.76,137.01,496.21,84.62,119.15,35.49,23.86,39.12,91.7,63.19,66.88,32.89,34.63,28.88,76.93,51.89,37.82,53.4,,32.17,43.44,320.01,154.44,17.01,33.44
2013-11-22,37.7,27.75,38.65,15.05,80.78,163.05,70.49,40.6,30.35,13.85,146.29,143.04,509.0,84.95,119.01,37.52,23.62,38.91,91.79,65.61,66.41,33.33,34.65,28.75,76.21,51.29,38.51,53.39,,32.72,43.35,320.78,152.98,18.4,33.62
2013-11-25,36.55,27.89,38.57,14.79,80.02,165.35,69.9,40.69,29.93,13.98,146.83,142.17,542.0,85.31,119.39,36.5,23.49,38.45,89.81,65.38,66.6,32.91,35.29,29.27,77.04,52.04,37.65,53.69,,32.5,43.74,314.4,147.59,18.45,33.14
2013-11-26,36.05,27.1,38.23,14.7,79.86,166.0,69.87,41.45,30.1,14.26,148.3,140.5,496.49,88.5,119.75,37.0,23.45,37.77,90.2,65.25,68.25,32.81,35.36,28.95,77.93,51.92,37.01,53.0,,33.84,42.65,309.0,152.99,18.22,33.1
2013-11-27,38.04,28.49,38.67,15.2,80.95,171.49,72.07,40.6,30.59,14.3,153.6,143.74,458.59,90.0,124.35,38.15,24.32,37.95,90.31,66.35,68.8,34.49,35.39,28.93,79.28,53.0,38.21,54.7,,34.01,43.4,321.0,151.48,18.29,33.62
2013-11-28,38.4,28.69,39.0,15.22,81.6,171.0,71.76,41.0,30.93,14.36,156.09,143.35,479.5,89.21,126.5,38.1,24.53,38.2,91.51,67.8,68.85,34.03,36.92,29.06,79.5,53.45,38.2,55.06,,33.77,44.1,326.65,153.57,18.7,33.98
2013-11-29,38.49,29.4,39.48,15.2,82.39,173.99,73.11,41.0,31.25,14.45,159.9,149.98,469.0,89.49,126.29,38.67,24.78,38.92,92.0,68.6,69.97,34.99,37.34,29.25,79.84,54.4,38.88,55.4,,33.75,44.94,336.5,154.5,19.2,34.76
2013-12-02,38.61,29.89,39.36,15.06,81.35,169.2,73.41,41.07,31.6,14.49,155.97,145.45,466.87,89.42,122.59,38.38,24.45,38.71,92.02,66.7,69.39,33.96,36.55,28.89,79.2,53.7,38.94,56.07,,34.3,45.33,324.2,157.0,19.25,34.47
2013-12-03,38.6,30.29,39.13,15.04,81.72,168.0,74.37,40.19,31.17,14.29,154.57,148.33,479.94,89.65,121.7,38.02,24.41,38.12,92.67,67.15,69.57,34.12,35.72,28.77,77.07,54.18,38.95,56.2,,34.29,44.99,327.45,158.28,18.97,34.3
2013-12-04,38.55,29.1,39.15,14.75,81.9,168.25,74.8,40.48,31.32,14.56,152.74,147.36,499.89,90.07,121.9,37.7,24.19,38.83,93.68,67.87,67.61,34.6,36.42,28.95,75.61,55.82,38.75,57.85,,33.89,45.18,326.49,157.5,19.13,34.41
2013-12-05,38.65,29.35,38.85,14.55,82.75,169.4,75.3,40.5,31.2,14.4,154.14,148.45,501.65,91.11,120.76,39.69,24.27,39.7,91.51,70.4,69.91,34.23,36.8,28.9,74.06,55.51,38.87,59.0,,34.11,45.74,322.68,157.12,19.39,34.8
2013-12-06,38.8,29.56,39.85,14.43,81.5,171.39,76.28,40.65,31.11,14.9,152.31,152.5,492.96,91.3,121.06,38.61,24.38,39.68,91.14,70.6,69.78,34.05,37.12,28.8,73.84,55.72,38.58,57.61,,33.71,45.44,326.71,154.48,19.05,34.81
2013-12-09,38.99,29.96,39.36,14.56,82.61,168.99,77.32,40.93,31.36,14.9,154.41,152.61,482.08,93.0,122.33,38.07,24.53,40.75,96.25,69.79,71.47,33.98,37.75,28.83,75.23,55.95,38.6,58.08,,34.1,45.6,326.65,155.3,19.31,34.7
2013-12-10,38.9,31.0,40.1,14.5,82.95,171.9,77.6,40.45,30.96,15.0,155.95,154.22,478.21,93.89,122.87,38.51,24.49,41.3,96.16,68.35,71.2,34.7,37.48,28.99,76.55,56.26,38.45,58.17,,33.5,45.61,337.95,157.0,19.22,35.02
2013-12-11,37.43,30.6,40.0,14.57,82.67,169.98,76.05,39.5,30.24,14.93,157.8,154.09,473.56,93.2,124.1,38.17,24.18,40.36,96.09,69.07,71.0,34.6,36.69,28.96,77.15,54.9,38.44,57.54,,33.34,44.8,337.68,154.17,19.3,34.76
2013-12-13,36.87,29.7,39.76,14.41,82.9,167.0,75.08,38.49,30.32,14.77,153.9,149.69,477.92,94.55,122.21,37.65,23.86,40.45,95.5,68.74,71.13,33.75,35.87,28.55,76.45,54.88,37.61,57.55,,33.43,44.46,327.23,154.4,18.85,34.28
2013-12-16,36.4,29.23,38.85,14.57,82.75,168.28,76.15,38.17,30.8,14.7,155.67,152.32,470.1,96.26,122.38,37.85,24.08,40.47,94.02,68.8,68.66,34.26,36.9,28.6,75.35,54.75,37.02,57.28,,33.74,45.65,329.05,152.31,19.15,34.86
2013-12-17,36.42,28.79,39.13,14.32,82.0,167.7,75.12,37.95,30.12,14.76,153.89,148.75,457.1,93.65,121.75,37.2,23.86,41.17,94.08,68.44,67.4,33.87,37.2,28.6,75.12,53.5,37.08,56.7,,33.07,45.21,322.21,152.71,18.98,35.14
2013-12-18,36.4,29.16,40.18,14.62,80.4,168.59,75.61,38.43,30.3,15.03,156.26,147.86,462.99,91.81,123.0,35.5,24.28,42.03,94.58,68.36,68.74,34.85,37.03,28.8,75.5,55.19,37.3,56.44,,33.05,45.0,316.32,155.2,18.92,35.09
2013-12-19,37.5,29.4,40.25,14.64,80.0,168.01,75.16,38.5,30.06,14.91,157.59,145.61,454.98,91.4,124.23,35.46,24.79,42.41,96.0,69.0,69.89,34.73,37.2,28.7,76.79,55.08,36.82,56.54,,32.96,45.3,316.0,156.98,18.44,35.04
2013-12-20,37.54,30.1,40.6,14.69,78.07,169.3,77.62,38.72,29.97,15.16,157.42,145.98,456.87,90.32,124.78,35.66,24.41,43.39,97.5,68.21,67.91,34.26,37.22,28.5,76.55,54.08,36.7,55.99,,32.48,43.76,319.0,152.5,18.31,34.31
2013-12-23,37.94,30.45,40.07,14.98,80.69,163.4,79.5,38.66,30.2,15.17,158.7,148.5,460.0,90.9,126.75,34.97,24.72,42.75,98.75,68.0,69.78,35.86,35.28,28.47,77.68,53.68,36.68,55.7,,33.13,44.08,317.44,155.01,17.6,34.6
2013-12-24,37.95,30.32,40.81,15.01,81.0,163.7,80.1,39.0,30.72,15.26,158.19,150.39,460.13,90.39,127.0,34.77,24.69,42.75,98.44,68.11,68.37,35.73,35.37,28.8,78.2,53.84,37.02,55.76,,32.91,44.12,320.98,153.92,17.95,34.24
2013-12-26,37.79,29.75,40.42,15.04,80.97,163.01,78.52,39.09,30.34,15.22,157.4,148.21,455.49,89.53,127.24,34.7,24.6,42.75,97.4,68.4,67.66,35.79,35.51,28.65,78.0,53.03,36.69,55.75,,32.46,44.2,318.91,154.36,17.93,34.24
2013-12-27,37.76,29.6,40.36,15.26,81.0,163.6,77.6,39.74,30.78,15.35,158.39,149.89,453.48,90.0,127.48,35.55,24.7,43.29,97.96,68.79,69.79,36.03,35.66,28.86,78.31,52.86,36.92,55.6,,32.96,44.19,325.0,155.8,17.87,34.19
2013-12-30,37.72,29.7,40.71,15.37,80.95,163.9,78.5,40.32,30.3,15.36,159.7,150.0,448.81,90.9,128.26,36.61,25.05,43.75,98.7,68.91,69.48,36.95,35.64,28.95,78.45,52.73,36.97,54.94,,33.4,44.3,331.49,157.5,18.0,34.14
2013-12-31,36.8,29.76,40.8,15.19,81.5,163.23,77.5,40.35,29.94,15.3,157.63,149.9,444.0,91.34,126.41,36.46,24.39,43.11,98.7,69.39,68.91,36.94,35.42,28.93,78.6,52.27,37.13,54.3,,33.27,43.76,325.37,157.0,18.2,34.28
2014-01-02,36.33,29.59,41.15,14.9,80.05,160.23,77.15,38.84,30.35,15.1,155.91,149.82,434.35,90.9,124.03,36.59,23.7,43.1,100.0,68.13,68.99,35.87,34.85,28.83,78.35,53.0,36.51,53.9,,32.76,43.3,330.0,157.9,18.5,33.49
2014-01-03,36.86,29.04,40.78,14.85,80.7,154.0,77.36,38.6,30.44,15.07,156.32,147.11,423.97,91.79,123.23,35.23,23.93,42.39,103.95,66.08,69.48,35.51,34.6,29.14,78.29,53.14,36.59,53.49,,32.52,43.74,328.17,154.0,18.67,33.29
2014-01-06,36.46,28.61,41.83,14.82,78.81,147.46,80.02,38.63,29.82,15.18,152.05,143.01,420.01,90.77,122.71,34.12,23.3,41.14,102.71,63.41,67.36,34.56,34.38,29.02,77.81,51.66,35.7,53.39,,32.14,43.99,327.96,151.1,18.92,32.81
2014-01-07,36.18,29.0,42.49,14.65,78.86,153.3,80.0,38.21,30.54,15.17,155.93,143.15,433.0,91.14,123.16,34.4,24.35,41.3,100.32,65.41,66.6,35.7,34.8,28.99,79.1,52.36,36.14,53.6,,32.29,43.51,327.86,153.69,18.7,33.3
2014-01-08,36.02,29.75,42.17,14.43,78.4,156.55,79.67,37.18,30.1,15.39,154.43,143.44,423.0,90.05,121.79,33.95,23.75,41.63,102.79,68.28,66.15,34.8,34.69,28.85,79.49,52.55,35.8,55.0,,32.56,44.49,321.48,155.55,18.95,32.86
2014-01-09,35.8,28.97,42.2,14.32,77.97,152.01,79.39,36.21,29.2,15.9,153.01,142.26,423.25,91.03,123.46,33.24,23.67,41.92,102.0,68.9,65.64,34.8,33.99,28.72,79.71,52.69,36.02,54.25,,32.83,44.73,319.28,157.7,18.95,33.3
2014-01-10,37.5,29.1,42.6,14.3,79.3,152.4,79.62,36.5,29.7,16.32,153.87,144.95,429.0,92.91,126.0,34.21,23.79,43.26,104.39,70.51,68.0,35.75,33.75,28.8,82.4,53.72,37.53,54.9,,33.58,44.28,330.5,164.0,18.28,33.46
